,1Type1,1Type2,1HP,1Attack,1Defence,1Sp.Attack,1Sp.Def,1Speed,1Generation,1Legendary,2Type1,2Type2,2HP,2Attack,2Defence,2Sp.Attack,2Sp.Def,2Speed,2Generation,2Legendary,Winner
38845,Grass,None,75,89,85,55,65,36,4,0,Normal,Flying,62,77,62,50,42,65,5,0,1
38846,Ghost,Fire,60,55,90,145,90,80,5,0,Psychic,None,100,100,100,100,100,100,1,0,1
38847,Ground,Flying,65,75,105,35,65,85,2,0,Psychic,None,110,65,75,125,85,30,5,0,0
38848,Poison,None,80,80,50,40,50,25,1,0,Flying,Dragon,85,70,80,97,80,123,6,0,1
38849,Normal,Grass,60,60,50,40,50,75,5,0,Dragon,Psychic,80,80,90,110,130,110,3,1,1
38850,Grass,Fight,60,130,80,60,60,70,3,0,Water,None,55,65,95,95,45,85,1,0,1
38851,Dark,None,70,90,70,60,60,70,3,0,Steel,Psychic,80,145,150,105,110,110,3,0,1
38852,Normal,Flying,40,55,30,30,30,85,3,0,Water,Flying,65,40,70,80,140,70,2,0,0
38853,Rock,Ground,80,120,130,55,65,45,1,0,Bug,Grass,55,63,90,50,80,42,5,0,0
38854,Electric,None,45,63,37,65,55,95,2,0,Grass,Poison,45,50,55,75,65,30,1,0,0
38855,Fire,None,44,58,44,58,44,61,4,0,Dragon,Flying,95,145,130,120,90,120,3,0,1
38856,Water,Flying,95,125,79,60,100,81,1,0,Grass,None,75,75,55,105,85,30,2,0,0
38857,Steel,Psychic,67,89,116,79,116,33,4,0,Ground,Steel,110,135,60,50,65,88,5,0,1
38858,Water,Electric,75,38,38,56,56,67,2,0,Rock,None,85,135,130,60,80,25,5,0,1
38859,Flying,Dragon,40,30,35,45,40,55,6,0,Ground,Psychic,40,40,55,40,70,55,3,0,1
38860,Normal,Grass,60,60,50,40,50,75,5,0,Bug,Steel,70,130,100,55,80,65,2,0,0
38861,Normal,None,78,70,61,50,61,100,3,0,Bug,Fire,85,60,65,135,105,100,5,0,1
38862,Poison,None,35,60,44,40,54,55,1,0,Fire,None,44,58,44,58,44,61,4,0,1
38863,Dragon,None,90,100,70,110,150,80,6,0,Ice,None,95,117,184,44,46,28,6,0,0
38864,Psychic,None,100,100,100,100,100,100,1,0,Psychic,Flying,106,90,130,90,154,110,2,1,1
38865,Psychic,Fairy,38,35,35,65,55,50,3,0,Water,Psychic,95,75,110,100,80,30,1,0,0
38866,Grass,Poison,60,65,70,85,75,40,1,0,Water,Psychic,90,65,65,40,40,15,1,0,0
38867,Grass,Poison,60,65,70,85,75,40,1,0,Ground,Flying,89,125,90,115,80,101,5,1,1
38868,Ground,Rock,80,85,95,30,30,25,1,0,Fire,Fight,80,160,80,130,80,100,3,0,1
38869,Normal,None,60,60,60,60,60,60,3,0,Dark,Dragon,72,85,70,65,70,58,5,0,0
38870,Normal,None,30,56,35,25,35,72,1,0,Ice,None,50,50,50,50,50,50,3,0,0
38871,Poison,None,65,90,120,85,70,60,1,0,Fight,None,80,100,70,50,60,45,1,0,0
38872,Normal,None,55,50,40,40,40,75,5,0,Normal,None,50,45,45,35,35,50,3,0,0
38873,Psychic,None,65,40,50,125,60,30,5,0,Ground,Dark,95,117,80,65,70,92,5,0,1
38874,Normal,Flying,52,65,55,58,62,60,1,0,Dragon,Ground,108,100,121,81,95,95,6,1,0
38875,Dark,None,60,105,60,120,60,105,5,0,Fairy,None,62,48,66,59,57,49,6,0,0
38876,Electric,None,80,120,79,95,79,70,4,0,Fire,Psychic,75,69,72,114,100,104,6,0,1
38877,Grass,Dark,90,100,60,90,60,80,3,0,Rock,Bug,75,125,100,70,80,45,3,0,0
38878,Grass,Poison,65,90,50,85,45,55,1,0,Bug,Ground,31,45,90,30,30,40,3,0,0
38879,Ghost,Grass,85,110,76,65,82,56,6,0,Rock,Ground,55,95,115,45,45,35,1,0,0
38880,Water,Poison,65,95,75,55,55,85,2,0,Grass,Dark,70,115,60,115,60,55,3,0,0
38881,Fairy,None,78,65,68,112,154,75,6,0,Dark,Ghost,50,85,125,85,115,20,3,0,1
38882,Dragon,Ice,125,170,100,120,90,95,5,1,Grass,Steel,44,50,91,24,86,10,5,0,0
38883,Electric,None,65,65,60,110,95,130,1,0,Normal,None,55,50,40,40,40,75,5,0,0
38884,Psychic,None,110,65,75,125,85,30,5,0,Grass,None,45,45,55,45,55,63,5,0,1
38885,Fairy,None,50,25,28,45,55,15,2,0,Normal,Fairy,50,20,40,20,40,20,3,0,1
38886,Ghost,None,58,50,145,95,105,30,5,0,Fight,Psychic,60,100,85,80,85,100,3,0,0
38887,Grass,Dark,70,115,60,115,60,55,3,0,Water,Fight,91,72,90,129,90,108,5,0,1
38888,Fire,None,65,95,57,100,85,93,1,0,Poison,None,46,57,40,40,40,50,1,0,0
38889,Grass,None,45,35,45,62,53,35,4,0,Rock,Psychic,70,95,85,55,65,70,3,0,1
38890,Bug,None,77,85,51,55,51,65,4,0,Fight,Flying,78,92,75,74,63,118,6,0,1
38891,Bug,Poison,30,45,59,30,39,57,5,0,Grass,None,70,85,65,105,85,120,3,0,1
38892,Grass,Ice,60,62,50,62,60,40,4,0,Steel,None,60,100,115,70,85,90,5,0,1
38893,Normal,Flying,83,80,75,70,70,101,1,0,Steel,Fight,91,90,129,90,72,108,5,1,1
38894,Steel,Rock,70,110,180,60,60,50,3,0,Ground,None,10,55,25,35,45,95,1,0,0
38895,Water,None,79,103,120,135,115,78,1,0,Grass,Dark,90,100,60,90,60,80,3,0,1
38896,Bug,Flying,40,20,30,40,80,55,2,0,Normal,None,90,55,75,60,75,30,1,0,1
38897,Dragon,Ground,108,130,95,80,85,102,4,0,Normal,Flying,45,40,60,40,75,50,3,0,1
38898,Water,None,50,53,48,53,48,64,5,0,Bug,Steel,70,135,105,60,105,20,5,0,1
38899,Dragon,None,46,87,60,30,40,57,5,0,Dragon,None,90,100,70,110,150,80,6,0,1
38900,Normal,None,100,5,5,15,65,30,4,0,Normal,Fight,100,128,90,77,77,128,5,0,1
38901,Dark,Steel,45,85,70,40,40,60,5,0,Bug,Flying,55,35,50,55,110,85,2,0,1
38902,Bug,Grass,35,70,55,45,55,25,1,0,Fairy,None,62,48,66,59,57,49,6,0,1
38903,Water,Ground,55,45,45,25,25,15,2,0,Grass,None,60,62,80,63,80,60,2,0,1
38904,Fight,None,75,125,75,30,75,85,5,0,Fire,None,73,76,75,81,100,100,1,0,1
38905,Water,None,76,48,48,57,62,34,4,0,Electric,None,60,50,40,85,75,95,3,0,1
38906,Ice,None,36,50,50,65,60,44,5,0,Normal,None,65,60,70,85,75,40,1,0,0
38907,Water,Rock,55,55,85,65,85,35,2,0,Dark,Fire,75,90,50,110,80,95,2,0,1
38908,Bug,None,65,125,100,55,70,85,1,0,Poison,Flying,85,90,80,70,80,130,2,0,1
38909,Grass,None,70,60,75,110,75,90,5,0,Normal,Fairy,115,45,20,45,25,20,1,0,0
38910,Ghost,Grass,54,66,70,44,55,46,6,0,Electric,None,85,115,80,105,80,50,5,0,1
38911,Psychic,None,190,33,58,33,58,33,2,0,Bug,None,50,20,55,25,25,30,1,0,0
38912,Normal,None,75,100,95,40,70,110,1,0,Dark,None,35,55,35,30,30,35,3,0,0
38913,Water,None,80,92,65,65,80,68,1,0,Normal,Flying,62,77,62,50,42,65,5,0,0
38914,Fire,Flying,78,81,71,74,69,126,6,0,Ice,Ground,110,130,80,70,60,80,4,0,0
38915,Poison,None,60,85,69,65,79,80,1,0,Psychic,Flying,40,50,45,70,45,70,2,0,0
38916,Psychic,None,25,20,15,105,55,90,1,0,Bug,Grass,75,103,80,70,80,92,5,0,1
38917,Ground,Dark,60,82,45,45,45,74,5,0,Steel,None,40,55,70,45,60,30,5,0,0
38918,Fire,None,90,110,80,100,80,95,1,0,Normal,Flying,83,80,75,70,70,101,1,0,1
38919,Grass,Fairy,60,67,85,77,75,116,5,0,Steel,Rock,70,110,180,60,60,50,3,0,0
38920,Fight,Psychic,60,60,75,60,75,80,3,0,Bug,Fight,80,125,75,40,95,85,2,0,1
38921,Poison,Flying,75,80,70,65,75,90,1,0,Psychic,Fairy,40,45,65,100,120,90,1,0,1
38922,Bug,Flying,40,20,30,40,80,55,2,0,Grass,Poison,69,55,45,55,55,15,5,0,0
38923,Flying,Dragon,40,30,35,45,40,55,6,0,Dark,None,64,88,50,88,50,106,5,0,1
38924,Bug,Poison,30,45,59,30,39,57,5,0,Ghost,Poison,30,35,30,100,35,80,1,0,1
38925,Ground,None,45,100,45,45,45,10,3,0,Fight,None,65,105,60,60,70,95,1,0,1
38926,Electric,None,55,40,40,65,45,35,2,0,Normal,Flying,50,55,50,36,30,43,5,0,1
38927,Grass,Flying,35,35,40,35,55,50,2,0,Electric,None,45,65,34,40,34,45,4,0,0
38928,Poison,Dragon,65,75,90,97,123,44,6,0,Ground,Electric,109,66,84,81,99,32,5,0,0
38929,Psychic,None,45,30,40,105,50,20,5,0,Rock,Fairy,50,50,150,50,150,50,6,0,1
38930,Bug,Flying,61,90,45,50,50,160,3,0,Psychic,None,100,100,100,100,100,100,1,0,0
38931,Normal,Flying,85,120,70,50,60,100,4,0,Grass,Poison,69,55,45,55,55,15,5,0,0
38932,Ground,Rock,80,85,95,30,30,25,1,0,Ghost,Dark,50,92,108,92,108,35,4,0,1
38933,Normal,None,105,95,80,40,80,90,1,0,Poison,Fight,48,61,40,61,40,50,4,0,0
38934,Water,None,130,65,60,110,95,65,1,0,Grass,None,70,60,70,87,78,85,4,0,1
38935,Fire,None,115,115,85,90,75,100,2,1,Poison,None,35,60,44,40,54,55,1,0,0
38936,Grass,None,100,100,100,100,100,100,4,1,Water,Fairy,100,50,80,60,80,50,2,0,0
38937,Ice,Ground,110,130,80,70,60,80,4,0,Grass,None,65,55,115,100,40,60,1,0,0
38938,Water,Poison,65,95,75,55,55,85,2,0,Dragon,None,76,147,90,60,70,97,5,0,1
38939,Dragon,Flying,105,180,100,180,100,115,3,1,Bug,None,40,29,45,29,45,36,4,0,0
38940,Electric,None,75,123,67,95,85,95,4,0,Normal,None,73,95,62,85,65,85,2,0,0
38941,Psychic,Flying,67,57,55,77,55,114,5,0,Water,None,55,55,45,63,45,45,5,0,0
38942,Fight,None,67,82,62,46,48,43,6,0,Dragon,Psychic,80,130,100,160,120,110,3,1,1
38943,Water,Rock,54,78,103,53,45,22,5,0,Dark,Ice,55,95,55,35,75,115,2,0,1
38944,Ice,Water,70,40,50,55,50,25,3,0,Water,Fight,91,72,90,129,90,108,5,0,1
38945,Electric,Fairy,67,58,57,81,67,101,6,0,Water,None,54,63,52,83,56,97,6,0,0
38946,Normal,Flying,60,30,30,36,56,50,2,0,Rock,Water,30,80,90,55,45,55,1,0,1
38947,Ground,Flying,65,75,105,35,65,85,2,0,Dark,Fire,75,90,50,110,80,95,2,0,1
38948,Grass,None,75,75,95,75,95,113,5,0,Fairy,None,44,38,39,61,79,42,6,0,0
38949,Poison,Dragon,65,75,90,97,123,44,6,0,Dark,Fire,45,60,30,80,50,65,2,0,1
38950,Water,Dragon,90,120,100,150,120,100,4,1,Ground,Dragon,80,100,80,80,80,100,3,0,1
38951,Ice,Water,110,80,90,95,90,65,3,0,Steel,Fairy,50,85,85,55,55,50,3,0,0
38952,Psychic,None,50,95,90,95,90,180,3,1,Fire,Fight,64,78,52,78,52,81,4,0,0
38953,Electric,None,60,50,70,80,80,140,1,0,Rock,Water,70,60,125,115,70,55,1,0,0
38954,Flying,None,79,100,80,110,90,121,5,1,Psychic,None,74,48,76,83,81,104,6,0,0
38955,Normal,Grass,60,60,50,40,50,75,5,0,Grass,Poison,80,100,123,122,120,80,1,0,1
38956,Water,None,76,48,48,57,62,34,4,0,Fire,None,65,95,57,100,85,93,1,0,1
38957,Rock,Water,35,40,100,90,55,35,1,0,Bug,Grass,60,59,85,79,105,36,4,0,1
38958,Rock,Grass,66,41,77,61,87,23,3,0,Poison,Fight,83,106,65,86,65,85,4,0,1
38959,Dragon,None,41,64,45,50,50,50,1,0,Normal,None,50,45,45,35,35,50,3,0,1
38960,Water,Flying,95,125,79,60,100,81,1,0,Normal,None,38,30,41,30,41,60,3,0,0
38961,Water,Dark,70,140,70,110,65,105,3,0,Fire,Fight,60,85,60,85,60,55,3,0,0
38962,Fire,Flying,62,73,55,56,52,84,6,0,Fight,None,120,100,85,30,85,45,5,0,0
38963,Fire,Flying,78,104,78,159,115,100,1,0,Electric,Ghost,50,50,77,95,77,91,4,0,0
38964,Psychic,None,55,50,45,135,95,120,1,0,Dark,None,70,90,90,135,90,125,4,1,1
38965,Steel,Rock,60,90,140,50,50,40,3,0,Bug,Grass,60,95,80,60,80,30,1,0,0
38966,Ghost,Grass,65,90,122,58,75,84,6,0,Rock,Dark,100,134,110,95,100,61,2,0,0
38967,Normal,Fairy,115,45,20,45,25,20,1,0,Bug,Grass,60,95,80,60,80,30,1,0,1
38968,Bug,Fire,55,85,55,50,55,60,5,0,Ghost,None,60,60,60,105,105,105,4,0,1
38969,Grass,None,40,45,35,65,55,70,3,0,Water,None,43,80,65,50,35,35,3,0,0
38970,Bug,Rock,70,95,125,65,75,45,5,0,Ground,Dark,50,72,35,35,35,65,5,0,1
38971,Normal,None,59,45,40,35,40,31,4,0,Dark,Fight,50,75,70,35,70,48,5,0,1
38972,Ghost,Flying,90,50,34,60,44,70,4,0,Fight,None,75,125,75,30,75,85,5,0,0
38973,Ghost,Fire,50,30,55,65,55,20,5,0,Fire,Steel,91,90,106,130,106,77,4,1,1
38974,Dark,Dragon,92,105,90,125,90,98,5,0,Ice,None,50,50,50,50,50,50,3,0,0
38975,Bug,Poison,70,65,60,90,75,90,1,0,Water,None,35,65,35,65,35,65,2,0,0
38976,Fire,None,45,60,40,70,50,45,3,0,Normal,None,60,60,60,35,35,30,3,0,0
38977,Bug,None,50,75,45,40,45,60,5,0,Dragon,Fire,100,120,100,150,120,90,5,1,1
38978,Psychic,None,190,33,58,33,58,33,2,0,Dragon,Ice,125,130,90,130,90,95,5,1,1
38979,Rock,None,55,75,85,25,25,15,5,0,Poison,None,80,95,82,60,82,75,5,0,1
38980,Steel,Psychic,57,24,86,24,86,23,4,0,Rock,Fight,91,129,90,72,90,108,5,1,1
38981,Water,Rock,74,108,133,83,65,32,5,0,Poison,None,61,72,57,55,55,65,1,0,1
38982,Dark,Psychic,53,54,53,37,46,45,6,0,Normal,Flying,63,60,55,50,50,71,1,0,1
38983,Water,Ground,50,48,43,46,41,60,3,0,Fire,Fight,76,104,71,104,71,108,4,0,1
38984,Psychic,None,40,35,30,120,70,105,1,0,Steel,None,60,100,115,70,85,90,5,0,0
38985,Normal,Water,79,85,60,55,60,71,4,0,Fight,None,72,60,30,20,30,25,3,0,0
38986,Normal,Flying,40,55,30,30,30,60,4,0,Water,None,76,48,48,57,62,34,4,0,0
38987,Ground,Fire,100,180,160,150,90,90,3,1,Fight,None,45,85,50,55,50,65,5,0,0
38988,Psychic,Fire,100,100,100,100,100,100,5,1,Psychic,Flying,40,50,45,70,45,70,2,0,0
38989,Electric,None,40,30,50,55,55,100,1,0,Water,None,30,65,100,45,25,40,1,0,0
38990,Dragon,Flying,91,134,95,100,100,80,1,0,Dark,None,95,65,110,60,130,65,2,0,0
38991,Ice,Psychic,65,50,35,115,95,95,1,0,Normal,Flying,40,45,40,35,35,56,1,0,0
38992,Normal,None,85,80,70,135,75,90,4,0,Steel,None,60,100,115,70,85,90,5,0,1
38993,Ice,None,80,50,100,100,200,50,3,1,Ghost,Grass,54,66,70,44,55,46,6,0,0
38994,Dark,None,41,50,37,50,37,66,5,0,Psychic,None,50,180,20,180,20,150,3,1,0
38995,Fight,None,50,105,79,35,110,76,1,0,Electric,Fire,50,65,107,105,107,86,4,0,1
38996,Dragon,Flying,95,145,130,120,90,120,3,0,Water,Flying,95,125,79,60,100,81,1,0,0
38997,Normal,Fairy,50,20,40,20,40,20,3,0,Fight,None,70,80,50,35,35,35,1,0,1
38998,Bug,Poison,60,55,50,40,55,45,1,0,Psychic,Fairy,38,35,35,65,55,50,3,0,1
38999,Ghost,Fire,50,30,55,65,55,20,5,0,Fight,None,45,85,50,55,50,65,5,0,0
39000,Water,None,100,75,115,90,115,85,2,1,Ground,None,90,60,60,40,40,40,2,0,0
39001,Dragon,Psychic,80,130,100,160,120,110,3,1,Water,None,100,100,90,150,140,90,3,1,0
39002,Fight,None,50,120,53,35,110,87,1,0,Steel,Psychic,100,100,100,100,100,100,3,1,1
39003,Rock,Psychic,70,95,85,55,65,70,3,0,Normal,None,50,45,45,35,35,50,3,0,0
39004,Steel,Fairy,50,85,85,55,55,50,3,0,Normal,None,45,60,45,25,45,55,5,0,1
39005,Water,None,76,48,48,57,62,34,4,0,Bug,Ghost,1,90,45,30,30,40,3,0,1
39006,Ghost,Grass,59,66,70,44,55,41,6,0,Normal,None,75,80,60,65,90,102,6,0,1
39007,Fight,Flying,78,92,75,74,63,118,6,0,Fire,None,78,84,78,109,85,100,2,0,0
39008,Psychic,Fight,68,165,95,65,115,110,4,0,Fire,None,38,41,40,50,65,65,1,0,0
39009,Grass,Poison,50,60,45,100,80,65,3,0,Normal,None,73,115,60,60,60,90,3,0,1
39010,Water,Ground,50,48,43,46,41,60,3,0,Ground,None,75,100,110,45,55,65,1,0,1
39011,Ground,Fire,100,180,160,150,90,90,3,1,Ghost,Poison,45,50,45,115,55,95,1,0,1
39012,Water,Dark,95,155,109,70,130,81,1,0,Normal,None,80,80,80,55,55,90,3,0,1
39013,Water,None,30,65,100,45,25,40,1,0,Normal,Psychic,100,77,77,128,128,90,5,0,1
39014,Poison,None,35,60,44,40,54,55,1,0,Water,None,53,51,53,61,56,40,4,0,0
39015,Normal,Psychic,100,77,77,128,128,90,5,0,Bug,Poison,60,100,89,55,69,112,5,0,1
39016,Water,None,170,90,45,90,45,60,3,0,Ice,None,95,117,184,44,46,28,6,0,0
39017,Water,Dark,95,155,109,70,130,81,1,0,Normal,None,100,70,70,65,65,45,2,0,0
39018,Fight,None,35,35,35,35,35,35,2,0,Normal,None,30,56,35,25,35,72,1,0,1
39019,Fight,Flying,78,92,75,74,63,118,6,0,Rock,Ground,35,45,160,30,45,70,1,0,0
39020,Bug,Flying,70,80,102,80,102,40,4,0,Electric,Fire,50,65,107,105,107,86,4,0,1
39021,Ground,None,10,55,25,35,45,95,1,0,Fire,Fight,80,120,70,110,70,80,3,0,0
39022,Psychic,None,55,55,55,85,55,30,5,0,Water,None,43,80,65,50,35,35,3,0,1
39023,Normal,None,65,76,84,54,96,105,4,0,Bug,Grass,55,63,90,50,80,42,5,0,0
39024,Psychic,None,74,48,76,83,81,104,6,0,Grass,None,45,49,65,49,65,45,2,0,0
39025,Ground,None,108,112,118,68,72,47,4,0,Ghost,Poison,60,65,60,130,75,110,1,0,1
39026,Water,None,49,49,56,49,61,66,4,0,Normal,Flying,60,85,60,50,50,125,3,0,1
39027,Bug,Flying,55,35,50,55,110,85,2,0,Fire,None,65,63,45,45,45,45,5,0,1
39028,Grass,None,80,82,100,83,100,80,2,0,Fight,None,40,70,40,35,40,60,4,0,0
39029,Psychic,None,100,100,100,100,100,100,1,0,Bug,Flying,30,30,42,30,42,70,4,0,0
39030,Ground,Psychic,60,70,105,70,120,75,3,0,Fight,None,75,80,55,25,35,35,5,0,0
39031,Fire,None,44,58,44,58,44,61,4,0,Water,None,130,70,35,70,35,60,3,0,0
39032,Water,None,80,92,65,65,80,68,1,0,Electric,None,60,50,70,80,80,140,1,0,1
39033,Normal,Flying,45,50,43,40,38,62,6,0,Psychic,None,80,105,105,105,105,80,4,1,1
39034,Normal,None,250,5,5,35,105,50,1,0,Grass,None,60,62,80,63,80,60,2,0,1
39035,Normal,Flying,63,60,55,50,50,71,1,0,Grass,None,30,30,30,30,30,30,2,0,0
39036,Grass,None,75,98,63,98,63,101,5,0,Grass,None,65,110,130,60,65,95,4,0,0
39037,Electric,Normal,62,55,52,109,94,109,6,0,Dragon,Psychic,80,80,90,110,130,110,3,1,1
39038,Normal,None,64,51,23,51,23,28,3,0,Psychic,None,50,150,50,150,50,150,3,1,1
39039,Water,None,44,48,65,50,64,43,1,0,Fight,Psychic,60,60,75,60,75,80,3,0,1
39040,Normal,None,45,60,45,25,45,55,5,0,Psychic,None,110,65,75,125,85,30,5,0,0
39041,Fight,None,75,80,55,25,35,35,5,0,Water,None,80,92,65,65,80,68,1,0,1
39042,Poison,Bug,40,50,90,30,55,65,4,0,Psychic,None,50,70,160,70,160,90,3,1,1
39043,Water,Dark,45,90,20,65,20,65,3,0,Normal,None,60,90,70,60,120,40,3,0,0
39044,Grass,Poison,80,82,83,100,100,80,1,0,Psychic,None,75,75,75,125,95,40,5,0,0
39045,Ghost,Poison,60,65,80,170,95,130,1,0,Poison,None,73,100,60,100,60,65,3,0,0
39046,Ghost,Grass,59,66,70,44,55,41,6,0,Water,Rock,100,90,130,45,65,55,3,0,1
39047,Water,None,35,64,85,74,55,32,3,0,Steel,Psychic,67,89,116,79,116,33,4,0,1
39048,Poison,Fight,83,106,65,86,65,85,4,0,Fight,None,50,120,53,35,110,87,1,0,1
39049,Electric,Flying,55,75,60,75,60,103,5,0,Dark,Psychic,86,92,88,68,75,73,6,0,0
39050,Water,Ground,50,48,43,46,41,60,3,0,Water,None,170,90,45,90,45,60,3,0,1
39051,Grass,Poison,40,30,35,50,70,55,4,0,Electric,Steel,70,70,115,130,90,60,4,0,1
39052,Grass,Ground,95,109,105,75,85,56,4,0,Steel,Dragon,100,120,120,150,100,90,4,1,1
39053,Ghost,None,60,60,60,85,85,85,2,0,Poison,Fight,83,106,65,86,65,85,4,0,1
39054,Bug,Ground,60,79,105,59,85,36,4,0,Ice,None,95,110,80,70,80,50,5,0,1
39055,Psychic,None,50,95,90,95,90,180,3,1,Dark,Flying,60,85,42,85,42,91,2,0,1
39056,Rock,Fight,91,129,90,72,90,108,5,1,Water,None,30,40,70,70,25,60,1,0,0
39057,Bug,Rock,50,65,85,35,35,55,5,0,Water,None,90,75,75,90,100,70,2,0,1
39058,Steel,Ghost,60,150,50,150,50,60,6,0,Dark,None,40,65,40,80,40,65,5,0,1
39059,Ground,None,75,100,110,45,55,65,1,0,Water,None,43,30,55,40,65,97,3,0,1
39060,Normal,Grass,60,60,50,40,50,75,5,0,Dark,Fight,50,75,70,35,70,48,5,0,0
39061,Water,None,130,70,35,70,35,60,3,0,Fire,None,50,53,48,53,48,64,5,0,1
39062,Water,None,75,105,75,105,75,45,2,0,Bug,Fire,85,60,65,135,105,100,5,0,1
39063,Normal,None,73,115,60,60,60,90,3,0,Bug,Flying,86,76,86,116,56,95,4,0,1
39064,Psychic,None,50,180,20,180,20,150,3,1,Water,Flying,95,125,79,60,100,81,1,0,0
39065,Electric,Normal,44,38,33,61,43,70,6,0,Rock,Grass,86,81,97,81,107,43,3,0,0
39066,Poison,Ground,90,92,87,75,85,76,1,0,Steel,Psychic,100,100,100,100,100,100,3,1,1
39067,Dragon,Flying,75,70,90,70,105,80,3,0,Psychic,None,75,75,75,125,95,40,5,0,0
39068,Rock,Ground,55,95,115,45,45,35,1,0,Rock,None,70,100,115,30,65,30,2,0,0
39069,Rock,Grass,86,81,97,81,107,43,3,0,Bug,Flying,70,110,80,55,80,105,1,0,1
39070,Poison,Dragon,65,75,90,97,123,44,6,0,Grass,None,80,82,100,83,100,80,2,0,1
39071,Electric,None,60,50,40,85,75,95,3,0,Water,Fight,90,95,95,70,90,70,1,0,0
39072,Fight,None,40,80,35,35,45,70,1,0,Psychic,None,106,110,90,154,90,130,1,1,1
39073,Rock,None,30,45,135,45,90,30,3,0,Grass,Poison,75,80,85,110,90,50,1,0,1
39074,Dragon,None,45,75,60,40,30,50,3,0,Grass,None,50,65,45,85,65,95,3,0,1
39075,Rock,Flying,80,135,85,70,95,150,1,0,Water,None,53,51,53,61,56,40,4,0,0
39076,Electric,Flying,79,105,70,145,80,101,5,1,Grass,None,70,60,70,87,78,85,4,0,0
39077,Normal,None,250,5,5,35,105,50,1,0,Psychic,None,74,48,76,83,81,104,6,0,1
39078,Water,None,71,73,88,120,89,59,6,0,Fight,None,40,80,35,35,45,70,1,0,1
39079,Grass,None,50,85,40,85,40,35,3,0,Ghost,Grass,49,66,70,44,55,51,6,0,1
39080,Fire,Flying,62,73,55,56,52,84,6,0,Steel,None,70,140,230,60,80,50,3,0,0
39081,Water,Flying,40,30,30,55,30,85,3,0,Water,Dark,45,90,20,65,20,65,3,0,0
39082,Poison,Flying,40,45,35,30,40,55,1,0,Rock,Ground,35,45,160,30,45,70,1,0,0
39083,Normal,Flying,60,110,70,60,60,100,1,0,Water,Psychic,95,75,180,130,80,30,1,0,0
39084,Grass,Poison,40,30,35,50,70,55,4,0,Normal,None,85,76,64,45,55,90,2,0,1
39085,Normal,Fairy,90,30,15,40,20,15,2,0,Fire,None,59,59,58,90,70,73,6,0,1
39086,Ground,Psychic,60,70,105,70,120,75,3,0,Water,None,55,65,35,60,30,85,4,0,1
39087,Bug,None,50,75,45,40,45,60,5,0,Normal,Flying,50,55,50,36,30,43,5,0,0
39088,Ghost,None,44,75,35,63,33,45,3,0,Water,Rock,55,55,85,65,85,35,2,0,0
39089,Ground,Flying,75,95,125,45,75,95,4,0,Rock,Steel,60,55,145,75,150,40,4,0,0
39090,Water,Steel,84,86,88,111,101,60,4,0,Grass,Poison,75,80,85,110,90,50,1,0,0
39091,Ground,Fire,100,180,160,150,90,90,3,1,Water,None,35,64,85,74,55,32,3,0,0
39092,Electric,None,60,40,50,75,85,95,3,0,Bug,Flying,70,94,50,94,50,66,4,0,0
39093,Electric,None,35,55,40,50,50,90,1,0,Normal,None,75,80,60,65,90,102,6,0,1
39094,Water,None,50,70,50,50,50,40,3,0,Ice,None,80,80,80,80,80,80,3,0,1
39095,Psychic,None,65,65,60,130,95,110,2,0,Steel,Fairy,50,105,125,55,95,50,3,0,0
39096,Dark,Steel,45,85,70,40,40,60,5,0,Water,Electric,75,38,38,56,56,67,2,0,1
39097,Water,Psychic,95,75,110,100,80,30,1,0,Water,Dark,70,120,40,95,40,95,3,0,1
39098,Steel,Psychic,100,100,100,100,100,100,3,1,Fire,Fight,80,120,70,110,70,80,3,0,0
39099,Psychic,Fairy,38,35,35,65,55,50,3,0,Ground,Psychic,40,40,55,40,70,55,3,0,1
39100,Ice,None,65,60,110,130,95,65,4,0,Normal,Flying,63,60,55,50,50,71,1,0,1
39101,Fight,None,45,85,50,55,50,65,5,0,Bug,Poison,40,55,99,40,79,47,5,0,0
39102,Bug,Flying,70,60,62,80,82,60,3,0,Grass,None,75,75,95,75,95,113,5,0,1
39103,Water,Flying,65,40,70,80,140,70,2,0,Normal,None,65,80,65,35,65,60,5,0,0
39104,Fire,None,65,130,60,95,110,65,1,0,Ghost,Flying,150,80,44,90,54,80,4,0,1
39105,Normal,None,45,55,39,35,39,42,5,0,Ground,Ghost,59,74,50,35,50,35,5,0,1
39106,Bug,Steel,58,109,112,48,48,109,5,0,Fight,None,45,85,50,55,50,65,5,0,0
39107,Rock,None,30,45,135,45,90,30,3,0,Dark,Ghost,50,75,75,65,65,50,3,0,1
39108,Psychic,None,75,75,75,125,95,40,5,0,Normal,Flying,60,85,60,50,50,125,3,0,1
39109,Normal,None,35,46,34,35,45,20,2,0,Psychic,None,100,100,100,100,100,100,1,0,1
39110,Grass,Fight,88,107,122,74,75,64,6,0,Bug,Ground,31,45,90,30,30,40,3,0,0
39111,Grass,None,56,61,65,48,45,38,6,0,Fire,Fight,76,104,71,104,71,108,4,0,1
39112,Electric,Steel,25,35,70,95,55,45,1,0,Bug,Poison,30,45,59,30,39,57,5,0,1
39113,Flying,None,79,100,80,110,90,121,5,1,Fight,None,65,125,60,95,60,105,5,0,0
