,1Type1,1Type2,1HP,1Attack,1Defence,1Sp.Attack,1Sp.Def,1Speed,1Generation,1Legendary,2Type1,2Type2,2HP,2Attack,2Defence,2Sp.Attack,2Sp.Def,2Speed,2Generation,2Legendary,Winner
49413,Steel,Rock,50,70,100,40,40,30,3,0,Water,None,75,98,63,98,63,101,5,0,1
49414,Water,None,55,104,105,94,75,52,3,0,Ice,None,55,69,85,32,35,28,6,0,0
49415,Grass,Dragon,70,110,75,145,85,145,3,0,Ghost,None,64,165,75,93,83,75,3,0,0
49416,Rock,Ground,55,95,115,45,45,35,1,0,Fight,None,75,80,55,25,35,35,5,0,1
49417,Water,None,41,56,40,62,44,71,6,0,Psychic,None,60,25,35,70,80,60,3,0,0
49418,Bug,None,45,30,35,20,20,45,1,0,Electric,Flying,90,90,85,125,90,100,1,1,1
49419,Normal,None,71,82,64,64,59,112,4,0,Fire,Steel,91,90,106,130,106,77,4,1,0
49420,Dark,Ghost,50,85,125,85,115,20,3,0,Electric,None,60,85,49,60,49,60,4,0,1
49421,Grass,None,45,45,55,45,55,63,5,0,Dark,Flying,70,55,75,45,65,60,5,0,0
49422,Electric,Steel,25,35,70,95,55,45,1,0,Fire,None,115,115,85,90,75,100,2,1,1
49423,Fairy,Flying,55,40,85,80,105,40,2,0,Fire,None,39,52,43,60,50,65,1,0,1
49424,Grass,None,74,100,72,90,72,46,4,0,Rock,Water,70,60,125,115,70,55,1,0,1
49425,Normal,None,55,50,40,40,40,75,5,0,Dragon,None,45,75,60,40,30,50,3,0,0
49426,Ghost,None,64,165,75,93,83,75,3,0,Bug,Flying,65,155,120,65,90,105,1,0,1
49427,Dark,None,65,130,60,75,60,75,3,0,Bug,Poison,45,25,50,25,25,35,1,0,0
49428,Fairy,None,95,70,73,95,90,60,1,0,Grass,Flying,55,45,50,45,65,80,2,0,1
49429,Psychic,None,60,48,45,43,90,42,1,0,Bug,Grass,45,53,70,40,60,42,5,0,1
49430,Electric,Dragon,90,95,105,165,110,45,2,0,Fight,Steel,70,110,70,115,70,90,4,0,1
49431,Ghost,None,44,75,35,63,33,45,3,0,Grass,None,30,30,30,30,30,30,2,0,0
49432,Bug,None,77,85,51,55,51,65,4,0,Grass,None,65,110,130,60,65,95,4,0,1
49433,Rock,Water,42,52,67,39,56,50,6,0,Normal,None,105,95,80,40,80,90,1,0,1
49434,Rock,Ice,123,77,72,99,92,58,6,0,Psychic,Dark,80,160,60,170,130,80,6,1,1
49435,Water,None,20,10,55,15,20,80,1,0,Dragon,Flying,91,134,95,100,100,80,1,0,1
49436,Water,Poison,40,40,35,50,100,70,1,0,Normal,Flying,70,83,50,37,50,60,5,0,0
49437,Psychic,None,75,75,130,75,130,95,4,1,Psychic,None,50,95,90,95,90,180,3,1,1
49438,Grass,None,60,62,80,63,80,60,2,0,Ground,Dark,60,82,45,45,45,74,5,0,1
49439,Water,Ground,50,48,43,46,41,60,3,0,Dark,Flying,60,85,42,85,42,91,2,0,1
49440,Grass,None,50,53,48,53,48,64,5,0,Bug,None,50,40,85,40,65,25,5,0,0
49441,Ghost,Poison,30,35,30,100,35,80,1,0,Bug,Steel,70,130,100,55,80,65,2,0,1
49442,Psychic,None,116,55,85,107,95,29,5,0,Fire,Flying,106,130,90,110,154,90,2,1,1
49443,Ground,Dark,50,72,35,35,35,65,5,0,Bug,Flying,40,20,30,40,80,55,2,0,0
49444,Steel,None,80,75,150,75,150,50,3,1,Rock,None,80,100,200,50,100,50,3,1,1
49445,Water,Dark,45,90,20,65,20,65,3,0,Electric,Ice,50,65,107,105,107,86,4,0,1
49446,Ground,Psychic,60,70,105,70,120,75,3,0,Normal,Flying,40,60,30,31,31,70,1,0,0
49447,Electric,Dragon,90,95,105,165,110,45,2,0,Electric,Grass,50,65,107,105,107,86,4,0,1
49448,Water,None,65,45,55,45,70,45,1,0,Rock,Ground,55,95,115,45,45,35,1,0,0
49449,Electric,Fire,50,65,107,105,107,86,4,0,Dark,Fight,65,90,115,45,115,58,5,0,0
49450,Poison,Dragon,65,75,90,97,123,44,6,0,Fight,None,35,35,35,35,35,35,2,0,0
49451,Electric,None,90,85,75,115,100,115,2,1,Grass,Flying,99,68,83,72,87,51,3,0,0
49452,Fight,None,75,125,75,30,75,85,5,0,Normal,None,95,110,95,40,95,55,5,0,0
49453,Psychic,Flying,67,57,55,77,55,114,5,0,Dark,None,64,88,50,88,50,106,5,0,1
49454,Water,Rock,100,90,130,45,65,55,3,0,Rock,Steel,60,55,145,75,150,40,4,0,0
49455,Grass,Fight,88,107,122,74,75,64,6,0,Bug,Flying,70,110,80,55,80,105,1,0,1
49456,Grass,Fairy,60,67,85,77,75,116,5,0,Fight,Psychic,60,100,85,80,85,100,3,0,0
49457,Water,None,65,45,55,45,70,45,1,0,Psychic,None,70,55,95,95,110,65,5,0,1
49458,Normal,None,160,110,65,65,110,30,1,0,Grass,None,100,100,125,110,50,50,4,0,1
49459,Psychic,Fairy,68,85,65,165,135,100,3,0,Normal,None,65,70,60,65,65,115,1,0,1
49460,Steel,None,60,100,115,70,85,90,5,0,Normal,None,70,70,70,70,70,70,3,0,0
49461,Water,None,65,65,65,50,50,90,1,0,Bug,None,38,35,40,27,25,35,6,0,0
49462,Bug,None,50,75,45,40,45,60,5,0,Dark,None,41,50,37,50,37,66,5,0,1
49463,Normal,Flying,65,90,65,61,61,100,1,0,Rock,Psychic,70,95,85,55,65,70,3,0,0
49464,Ghost,Flying,90,50,34,60,44,70,4,0,Bug,Grass,60,95,80,60,80,30,1,0,0
49465,Fight,Flying,78,92,75,74,63,118,6,0,Fairy,None,60,80,50,40,40,30,2,0,0
49466,Fire,Flying,78,84,78,109,85,100,1,0,Ground,Flying,89,125,90,115,80,101,5,1,1
49467,Water,None,55,104,105,94,75,52,3,0,Grass,Fight,91,90,72,90,129,108,5,1,1
49468,Poison,Water,50,60,60,60,60,30,6,0,Normal,None,160,110,65,65,110,30,1,0,1
49469,Fairy,Flying,55,40,85,80,105,40,2,0,Psychic,Ghost,80,110,60,150,130,70,6,1,1
49470,Psychic,None,45,30,50,55,65,45,5,0,Ground,Psychic,40,40,55,40,70,55,3,0,1
49471,Normal,Flying,80,115,80,65,55,93,5,0,Poison,None,35,60,44,40,54,55,1,0,0
49472,Fairy,None,60,80,50,40,40,30,2,0,Grass,Flying,35,35,40,35,55,50,2,0,1
49473,Psychic,None,106,150,70,194,120,140,1,1,Normal,Flying,85,120,70,50,60,100,4,0,0
49474,Dark,None,35,55,35,30,30,35,3,0,Rock,Water,72,105,115,54,86,68,6,0,1
49475,Normal,None,55,81,60,50,70,97,1,0,Bug,Steel,58,109,112,48,48,109,5,0,1
49476,Water,None,50,53,48,53,48,64,5,0,Grass,Steel,44,50,91,24,86,10,5,0,1
49477,Steel,None,60,100,115,70,85,90,5,0,Bug,Flying,70,94,50,94,50,66,4,0,0
49478,Poison,None,100,73,83,73,83,55,3,0,Normal,Flying,100,50,50,76,96,70,2,0,1
49479,Normal,None,85,110,90,45,90,80,5,0,Dark,Dragon,52,65,50,45,50,38,5,0,0
49480,Normal,None,104,91,63,91,73,68,3,0,Psychic,Flying,55,45,43,55,43,72,5,0,1
49481,Water,None,65,80,80,59,63,58,2,0,Normal,None,55,20,35,20,45,75,2,0,1
49482,Psychic,None,75,75,130,75,130,95,4,1,Electric,None,35,55,40,45,40,60,5,0,0
49483,Psychic,Flying,72,58,80,103,80,97,5,0,Water,None,55,65,95,95,45,85,1,0,0
49484,Psychic,None,25,20,15,105,55,90,1,0,Normal,Flying,60,30,30,36,56,50,2,0,0
49485,Normal,Flying,35,85,45,35,35,75,1,0,Bug,Fight,80,125,75,40,95,85,2,0,1
49486,Electric,None,60,85,49,60,49,60,4,0,Fire,None,65,95,57,100,85,93,1,0,1
49487,Fairy,None,78,65,68,112,154,75,6,0,Grass,Dark,70,115,60,115,60,55,3,0,0
49488,Fairy,None,126,131,95,131,98,99,6,1,Grass,Poison,69,55,45,55,55,15,5,0,0
49489,Water,Dark,95,155,109,70,130,81,1,0,Psychic,None,85,73,70,73,115,67,1,0,0
49490,Water,None,50,70,50,50,50,40,3,0,Water,Ground,75,65,55,65,55,69,5,0,1
49491,Psychic,None,80,105,105,105,105,80,4,1,Water,None,100,100,90,150,140,90,3,1,1
49492,Water,None,50,53,62,58,63,44,6,0,Normal,Flying,80,115,80,65,55,93,5,0,1
49493,Dragon,Flying,75,70,90,70,105,80,3,0,Dark,None,70,90,70,60,60,70,3,0,0
49494,Water,None,85,105,100,79,83,78,2,0,Dark,None,95,65,110,60,130,65,2,0,0
49495,Ice,None,51,65,65,80,75,59,5,0,Steel,None,60,80,95,70,85,50,5,0,0
49496,Ghost,Grass,55,85,122,58,75,99,6,0,Normal,None,78,70,61,50,61,100,3,0,1
49497,Normal,None,55,55,50,45,65,55,1,0,Normal,Fairy,103,60,126,80,126,50,5,0,0
49498,Water,None,50,50,40,50,40,64,5,0,Fight,None,80,100,70,50,60,45,1,0,0
49499,Rock,Fairy,50,50,150,50,150,50,6,0,Bug,None,77,85,51,55,51,65,4,0,1
49500,Water,None,53,51,53,61,56,40,4,0,Fire,Flying,78,84,78,109,85,100,1,0,1
49501,Fairy,None,95,70,73,95,90,60,1,0,Grass,None,75,98,63,98,63,101,5,0,1
49502,Grass,Dark,70,115,60,115,60,55,3,0,Dark,None,65,130,60,75,60,75,3,0,1
49503,Fight,None,75,80,55,25,35,35,5,0,Fight,None,67,82,62,46,48,43,6,0,1
49504,Normal,Fairy,115,45,20,45,25,20,1,0,Ghost,Grass,85,100,122,58,75,54,6,0,1
49505,Grass,None,70,60,75,110,75,90,5,0,Steel,Fairy,50,85,85,55,55,50,3,0,0
49506,Ground,Flying,65,75,105,35,65,85,2,0,Rock,Steel,60,55,145,75,150,40,4,0,0
49507,Water,None,30,40,70,70,25,60,1,0,Steel,Flying,65,80,140,40,70,70,2,0,1
49508,Steel,Fight,91,90,129,90,72,108,5,1,Water,Ghost,55,40,50,65,85,40,5,0,1
49509,Ghost,Grass,59,66,70,44,55,41,6,0,Fairy,None,35,20,65,40,65,20,2,0,0
49510,Water,Ground,100,110,90,85,90,60,3,0,Dragon,None,46,87,60,30,40,57,5,0,0
49511,Rock,Bug,45,95,50,40,50,75,3,0,Grass,Psychic,60,40,80,60,45,40,1,0,0
49512,Grass,None,66,65,48,62,57,52,6,0,Ice,None,80,50,100,100,200,50,3,1,0
49513,Normal,Water,79,85,60,55,60,71,4,0,Ghost,Grass,43,70,48,50,60,38,6,0,1
49514,Water,None,69,69,76,69,86,91,4,0,Bug,Flying,70,110,80,55,80,105,1,0,1
49515,Water,None,100,100,100,100,100,100,4,0,Psychic,Fairy,38,35,35,65,55,50,3,0,0
49516,Rock,Grass,66,41,77,61,87,23,3,0,Water,None,170,90,45,90,45,60,3,0,1
49517,Psychic,Ghost,80,110,60,150,130,70,6,1,Water,Flying,45,20,50,60,120,50,4,0,0
49518,Ghost,None,20,40,90,30,90,25,3,0,Water,Flying,40,30,30,55,30,85,3,0,1
49519,Fairy,None,78,65,68,112,154,75,6,0,Steel,Fairy,50,85,85,55,55,50,3,0,0
49520,Fire,None,44,58,44,58,44,61,4,0,Bug,Ground,31,45,90,30,30,40,3,0,0
49521,Rock,Steel,30,42,118,42,88,30,4,0,Normal,Flying,60,110,70,60,60,100,1,0,1
49522,Fire,None,55,70,45,70,50,60,1,0,Ghost,Dragon,150,120,100,120,100,90,4,1,1
49523,Fight,None,65,125,60,95,60,105,5,0,Water,None,55,104,105,94,75,52,3,0,0
49524,Fire,Fight,110,123,65,100,65,65,5,0,Psychic,None,76,25,45,67,55,24,5,0,0
49525,Bug,Flying,60,45,50,90,80,70,1,0,Fight,Psychic,60,60,75,60,75,80,3,0,1
49526,Fire,None,40,40,40,70,40,20,2,0,Dark,Flying,60,85,42,85,42,91,2,0,1
49527,Grass,None,75,75,55,105,85,30,2,0,Fire,None,70,90,45,15,45,50,5,0,1
49528,Poison,Dark,103,93,67,71,61,84,4,0,Fire,None,39,52,43,60,50,65,2,0,0
49529,Fairy,None,126,131,95,131,98,99,6,1,Fire,None,39,52,43,60,50,65,1,0,0
49530,Grass,Poison,45,50,55,75,65,30,1,0,Grass,None,80,82,100,83,100,80,2,0,1
49531,Psychic,None,106,110,90,154,90,130,1,1,Dark,None,64,88,50,88,50,106,5,0,1
49532,Normal,None,90,55,75,60,75,30,1,0,Bug,Flying,61,90,45,50,50,160,3,0,1
49533,Rock,Fairy,50,100,150,100,150,50,6,1,Ice,Psychic,45,30,15,85,65,65,2,0,1
49534,Fire,None,44,58,44,58,44,61,4,0,Grass,None,70,60,70,87,78,85,4,0,1
49535,Water,None,75,98,63,98,63,101,5,0,Ice,None,95,117,184,44,46,28,6,0,0
49536,Water,Dark,70,120,40,95,40,95,3,0,Ice,None,95,117,184,44,46,28,6,0,0
49537,Normal,None,64,51,23,51,23,28,3,0,Ground,Dark,95,117,80,65,70,92,5,0,1
49538,Ghost,Poison,60,65,60,130,75,110,1,0,Steel,Rock,60,90,140,50,50,40,3,0,0
49539,Dragon,Flying,105,150,90,150,90,95,3,1,Poison,None,40,65,95,60,45,35,1,0,0
49540,Fire,Flying,106,130,90,110,154,90,2,1,Fire,None,65,100,70,80,80,105,1,0,1
49541,Ghost,Poison,60,65,60,130,75,110,1,0,Ground,Ghost,89,124,80,55,80,55,5,0,1
49542,Normal,None,60,60,60,35,35,30,3,0,Rock,Water,60,115,105,65,70,80,1,0,1
49543,Rock,None,50,80,95,10,45,10,4,0,Grass,Psychic,95,95,85,125,65,55,1,0,1
49544,Bug,Poison,40,60,40,40,40,30,2,0,Psychic,None,62,48,54,63,60,68,6,0,1
49545,Psychic,None,65,40,50,125,60,30,5,0,Grass,None,50,53,48,53,48,64,5,0,1
49546,Fairy,Flying,85,50,95,120,115,80,4,0,Fairy,None,78,52,60,63,65,23,6,0,0
49547,Normal,Flying,76,65,45,92,42,91,4,0,Ice,None,55,69,85,32,35,28,6,0,0
49548,Water,None,50,53,48,53,48,64,5,0,Grass,Dark,70,115,60,115,60,55,3,0,0
49549,Grass,Psychic,60,40,80,60,45,40,1,0,Poison,Dark,103,93,67,71,61,84,4,0,1
49550,Rock,Ice,77,59,50,67,63,46,6,0,Ice,None,80,80,80,80,80,80,3,0,1
49551,Grass,None,50,85,40,85,40,35,3,0,Fight,Psychic,60,100,85,80,85,100,3,0,1
49552,Steel,None,60,80,95,70,85,50,5,0,Bug,Electric,70,77,60,97,60,108,5,0,1
49553,Fight,None,75,80,55,25,35,35,5,0,Psychic,None,55,50,65,175,95,150,1,0,1
49554,Normal,Flying,60,30,30,36,56,50,2,0,Electric,None,70,75,60,105,60,105,3,0,1
49555,Fire,None,90,110,80,100,80,95,1,0,Bug,None,38,35,40,27,25,35,6,0,0
49556,Fight,None,75,80,55,25,35,35,5,0,Psychic,None,60,48,45,43,90,42,1,0,1
49557,Psychic,None,106,150,70,194,120,140,1,1,Dragon,Psychic,80,130,100,160,120,110,3,1,0
49558,Fight,Psychic,60,100,85,80,85,100,3,0,Ground,Rock,115,140,130,55,55,40,4,0,0
49559,Dragon,Fire,100,120,100,150,120,90,5,1,Water,None,100,100,90,150,140,90,3,1,1
49560,Dark,Dragon,92,105,90,125,90,98,5,0,Dark,None,70,90,90,135,90,125,4,1,1
49561,Normal,None,75,100,95,40,70,110,1,0,Psychic,None,75,125,70,125,70,115,4,1,1
49562,Poison,Water,50,60,60,60,60,30,6,0,Ground,Dragon,50,70,50,50,50,70,3,0,1
49563,Ghost,Grass,65,90,122,58,75,84,6,0,Grass,Flying,75,55,70,55,95,110,2,0,1
49564,Normal,Flying,76,65,45,92,42,91,4,0,Grass,Poison,114,85,70,85,80,30,5,0,0
49565,Water,None,55,55,45,63,45,45,5,0,Water,None,90,75,75,90,100,70,2,0,1
49566,Ground,Ghost,59,74,50,35,50,35,5,0,Normal,Flying,83,80,80,135,80,121,1,0,1
49567,Normal,None,85,110,90,45,90,80,5,0,Normal,None,100,5,5,15,65,30,4,0,0
49568,Fire,Flying,78,104,78,159,115,100,1,0,Psychic,None,60,45,70,75,85,55,5,0,0
49569,Water,Flying,65,40,70,80,140,70,2,0,Bug,None,77,85,51,55,51,65,4,0,0
49570,Grass,Fairy,60,67,85,77,75,116,5,0,Steel,Ghost,59,110,150,45,49,35,6,0,1
49571,Rock,None,30,45,135,45,90,30,3,0,Ghost,Grass,54,66,70,44,55,46,6,0,1
49572,Normal,None,105,95,80,40,80,90,1,0,Ice,None,80,50,100,100,200,50,3,1,0
49573,Bug,Poison,60,50,70,50,90,65,3,0,Electric,Fairy,67,58,57,81,67,101,6,0,1
49574,Water,Ground,95,85,85,65,65,35,2,0,Bug,None,50,20,55,25,25,30,1,0,0
49575,Grass,Flying,99,68,83,72,87,51,3,0,Water,None,75,75,60,83,60,60,5,0,1
49576,Normal,Flying,55,75,50,40,40,80,4,0,Rock,None,80,100,200,50,100,50,3,1,0
49577,Electric,Flying,90,90,85,125,90,100,1,1,Water,None,55,84,105,114,75,52,3,0,0
49578,Bug,Flying,55,35,50,55,110,85,2,0,Ghost,None,64,165,75,93,83,75,3,0,0
49579,Normal,Flying,62,77,62,50,42,65,5,0,Dragon,Ground,108,170,115,120,95,92,4,0,0
49580,Ice,Water,90,60,70,75,70,45,3,0,Dark,Dragon,92,105,90,125,90,98,5,0,1
49581,Poison,Fight,83,106,65,86,65,85,4,0,Fight,Flying,78,92,75,74,63,118,6,0,1
49582,Grass,Flying,35,35,40,35,55,50,2,0,Grass,Ground,95,109,105,75,85,56,4,0,0
49583,Water,Poison,80,70,65,80,120,100,1,0,Rock,Flying,75,140,65,112,65,110,5,0,1
49584,Water,Dragon,90,120,100,150,120,100,4,1,Dark,Fire,75,90,90,140,90,115,2,0,1
49585,Psychic,Fight,68,125,65,65,115,80,4,0,Electric,Flying,50,65,107,105,107,86,4,0,1
49586,Fire,None,65,130,60,95,110,65,1,0,Steel,Psychic,60,75,100,55,80,50,3,0,0
49587,Bug,Electric,70,77,60,97,60,108,5,0,Normal,None,40,45,35,40,40,90,1,0,0
49588,Bug,Electric,70,77,60,97,60,108,5,0,Normal,Flying,40,60,30,31,31,70,1,0,0
49589,Rock,Dragon,82,121,119,69,59,71,6,0,Normal,None,85,80,70,135,75,90,4,0,1
49590,Fight,None,50,105,79,35,110,76,1,0,Psychic,None,60,45,70,75,85,55,5,0,0
49591,Water,None,100,100,100,100,100,100,4,0,Water,None,54,63,52,83,56,97,6,0,0
49592,Bug,Electric,50,47,50,57,50,65,5,0,Psychic,None,55,55,55,85,55,30,5,0,0
49593,Normal,None,105,125,100,60,100,100,1,0,Electric,None,35,55,40,45,40,60,5,0,0
49594,Normal,None,55,20,35,20,45,75,2,0,Water,Fairy,70,20,50,20,50,40,2,0,0
49595,Ghost,Grass,59,66,70,44,55,41,6,0,Grass,None,55,68,64,45,55,31,4,0,0
49596,Dark,None,35,55,35,30,30,35,3,0,Rock,Bug,75,125,100,70,80,45,3,0,1
49597,Normal,Psychic,70,80,65,90,65,85,2,0,Psychic,Fairy,68,65,65,125,115,80,3,0,0
49598,Ghost,None,60,60,60,105,105,105,4,0,Bug,Flying,70,110,80,55,80,105,1,0,1
49599,Bug,None,65,73,55,47,75,85,3,0,Steel,Ghost,45,80,100,35,37,28,6,0,1
49600,Dragon,None,41,64,45,50,50,50,1,0,Psychic,None,60,48,45,43,90,42,1,0,0
49601,Normal,None,45,55,39,35,39,42,5,0,Normal,None,49,55,42,42,37,85,4,0,1
49602,Poison,Flying,85,90,80,70,80,130,2,0,Fairy,None,62,48,66,59,57,49,6,0,0
49603,Fire,None,65,130,60,95,110,65,1,0,Water,Dark,70,140,70,110,65,105,3,0,1
49604,Rock,Water,60,115,105,65,70,80,1,0,Steel,Ghost,59,110,150,45,49,35,6,0,0
49605,Poison,Ground,81,102,77,85,75,85,1,0,Water,None,90,75,75,90,100,70,2,0,0
49606,Ice,Psychic,65,50,35,115,95,95,1,0,Water,None,75,75,60,83,60,60,5,0,0
49607,Bug,Flying,70,80,102,80,102,40,4,0,Ice,None,65,60,110,130,95,65,4,0,1
49608,Dark,None,60,105,60,120,60,105,5,0,Water,Psychic,95,75,180,130,80,30,1,0,0
49609,Water,Electric,75,38,38,56,56,67,2,0,Water,Poison,65,95,75,55,55,85,2,0,1
49610,Water,None,50,70,50,50,50,40,3,0,Bug,Poison,30,45,59,30,39,57,5,0,1
49611,Normal,None,64,51,23,51,23,28,3,0,Normal,Flying,70,83,50,37,50,60,5,0,1
49612,Water,None,65,80,80,59,63,58,2,0,Fire,None,73,76,75,81,100,100,1,0,1
49613,Ice,None,71,95,85,110,95,79,5,0,Ground,Electric,109,66,84,81,99,32,5,0,0
49614,Grass,None,70,85,65,105,85,120,3,0,Water,None,76,48,48,57,62,34,4,0,0
49615,Water,None,80,82,78,95,80,85,1,0,Grass,Poison,80,100,123,122,120,80,1,0,0
49616,Water,Dragon,90,120,100,150,120,100,4,1,Normal,None,78,70,61,50,61,100,3,0,1
49617,Bug,None,65,73,55,47,75,85,3,0,Bug,Steel,70,135,105,60,105,20,5,0,1
49618,Psychic,None,65,65,60,130,95,110,2,0,Normal,None,65,80,65,35,65,60,5,0,0
49619,Grass,Flying,55,45,50,45,65,80,2,0,Ghost,None,64,115,65,83,63,65,3,0,0
49620,Water,Grass,80,70,70,90,100,70,3,0,Psychic,Flying,67,57,55,77,55,114,5,0,1
49621,Electric,Steel,25,35,70,95,55,45,1,0,Grass,Fight,88,107,122,74,75,64,6,0,1
49622,Bug,Electric,50,47,50,57,50,65,5,0,Water,Rock,100,90,130,45,65,55,3,0,0
49623,Water,Fairy,100,50,80,60,80,50,2,0,Normal,None,80,80,80,55,55,90,3,0,1
49624,Dark,Psychic,86,92,88,68,75,73,6,0,Water,Ground,70,85,70,60,70,50,3,0,0
49625,Water,None,59,63,80,65,80,58,1,0,Normal,None,78,70,61,50,61,100,3,0,1
49626,Rock,None,80,100,200,50,100,50,3,1,Normal,None,75,100,66,60,66,115,4,0,1
49627,Psychic,None,40,35,30,120,70,105,1,0,Fight,Dark,95,124,78,69,71,58,6,0,0
49628,Water,None,85,105,100,79,83,78,2,0,Electric,None,45,63,37,65,55,95,2,0,1
49629,Fire,None,75,95,67,125,95,83,4,0,Ice,None,71,95,85,110,95,79,5,0,0
49630,Bug,Electric,50,47,50,57,50,65,5,0,Rock,Psychic,70,95,85,55,65,70,3,0,1
49631,Psychic,Flying,55,45,43,55,43,72,5,0,Water,Ground,95,85,85,65,65,35,2,0,0
49632,Water,None,35,65,35,65,35,65,2,0,Ghost,Grass,54,66,70,44,55,46,6,0,0
49633,Normal,None,95,80,105,40,70,100,2,0,Grass,None,45,35,45,62,53,35,4,0,0
49634,Fire,Water,80,110,120,130,90,70,6,1,Ghost,None,60,60,60,85,85,85,2,0,1
49635,Bug,Flying,30,30,42,30,42,70,4,0,Fire,Fight,80,160,80,130,80,100,3,0,1
49636,Rock,None,80,100,200,50,100,50,3,1,Fire,None,39,52,43,60,50,65,1,0,1
49637,Steel,Psychic,100,100,100,100,100,100,3,1,Ice,None,50,50,50,50,50,50,3,0,0
49638,Bug,Water,40,30,32,50,52,65,3,0,Dragon,None,65,95,100,60,50,50,3,0,0
49639,Bug,Ground,60,79,105,59,85,36,4,0,Normal,None,55,55,50,45,65,55,1,0,1
49640,Steel,Fairy,57,80,91,80,87,75,6,0,Ground,None,60,80,110,50,80,45,1,0,0
49641,Psychic,Fight,68,165,95,65,115,110,4,0,Grass,Poison,60,65,70,85,75,40,1,0,0
49642,Electric,None,60,45,70,45,90,95,4,0,Steel,Ghost,45,80,100,35,37,28,6,0,1
49643,Psychic,Fairy,28,25,25,45,35,40,3,0,Water,None,20,15,20,10,55,80,3,0,1
49644,Normal,None,38,36,38,32,36,57,6,0,Electric,None,35,55,40,50,50,90,1,0,1
49645,Water,None,35,65,35,65,35,65,2,0,Dragon,None,65,95,100,60,50,50,3,0,0
49646,Normal,Psychic,70,80,65,90,65,85,2,0,Normal,Flying,65,90,65,61,61,100,1,0,1
49647,Ice,None,95,110,80,70,80,50,5,0,Fairy,None,44,38,39,61,79,42,6,0,0
49648,Ground,Flying,65,75,105,35,65,85,2,0,Dragon,Ice,125,130,90,130,90,95,5,1,1
49649,Electric,Ghost,50,50,77,95,77,91,4,0,Grass,None,70,60,70,87,78,85,4,0,1
49650,Grass,None,75,75,55,105,85,30,2,0,Fight,Psychic,60,100,85,80,85,100,3,0,1
49651,Rock,Dragon,82,121,119,69,59,71,6,0,Grass,None,60,62,80,63,80,60,2,0,0
49652,Poison,Dark,103,93,67,71,61,84,4,0,Ground,Psychic,40,40,55,40,70,55,3,0,0
49653,Poison,Flying,75,80,70,65,75,90,1,0,Steel,Psychic,80,145,150,105,110,110,3,0,1
49654,Fire,Fight,64,78,52,78,52,81,4,0,Water,None,76,48,48,57,62,34,4,0,0
49655,Dragon,Flying,105,180,100,180,100,115,3,1,Normal,None,95,80,105,40,70,100,2,0,0
49656,Bug,Ground,31,45,90,30,30,40,3,0,Bug,Flying,70,110,80,55,80,105,1,0,1
49657,Bug,Flying,61,90,45,50,50,160,3,0,Ground,None,50,50,95,40,50,35,1,0,0
49658,Grass,None,75,89,85,55,65,36,4,0,Water,None,75,105,75,105,75,45,2,0,1
49659,Psychic,Flying,72,58,80,103,80,97,5,0,Fairy,None,44,38,39,61,79,42,6,0,0
49660,Dark,None,40,65,40,80,40,65,5,0,Water,None,100,100,100,100,100,100,4,0,1
49661,Fire,Fight,90,93,55,70,55,55,5,0,Poison,Dark,63,63,47,41,41,74,4,0,1
49662,Dragon,Ice,125,170,100,120,90,95,5,1,Dark,Fire,75,90,90,140,90,115,2,0,1
49663,Water,None,170,90,45,90,45,60,3,0,Ground,Flying,89,145,90,105,80,91,5,1,1
49664,Dragon,Ground,108,170,115,120,95,92,4,0,Water,None,76,48,48,57,62,34,4,0,0
49665,Fight,None,120,100,85,30,85,45,5,0,Normal,None,85,80,90,105,95,60,2,0,1
49666,Poison,None,35,60,44,40,54,55,1,0,Water,Psychic,60,75,85,100,85,115,1,0,1
49667,Normal,None,120,120,120,120,120,120,4,1,Rock,Fairy,50,100,150,100,150,50,6,1,0
49668,Normal,Fight,65,136,94,54,96,135,4,0,Grass,None,60,62,80,63,80,60,2,0,0
49669,Normal,None,49,55,42,42,37,85,4,0,Fire,Fight,80,120,70,110,70,80,3,0,0
49670,Normal,Fight,65,136,94,54,96,135,4,0,Water,None,30,65,100,45,25,40,1,0,0
49671,Ice,None,36,50,50,65,60,44,5,0,Normal,None,255,10,10,75,135,55,2,0,1
49672,Bug,Rock,20,10,230,10,230,5,2,0,Grass,Poison,40,30,35,50,70,55,4,0,1
49673,Flying,Dragon,85,70,80,97,80,123,6,0,Normal,Flying,40,60,30,31,31,70,1,0,0
49674,Water,Flying,45,20,50,60,120,50,4,0,Grass,None,75,75,55,105,85,30,2,0,1
49675,Water,None,30,65,100,45,25,40,1,0,Ice,None,65,60,110,130,95,65,4,0,1
49676,Psychic,Flying,40,50,45,70,45,70,2,0,Water,None,65,45,55,45,70,45,1,0,0
49677,Water,None,75,105,75,105,75,45,2,0,Electric,None,45,65,34,40,34,45,4,0,1
49678,Rock,None,80,100,200,50,100,50,3,1,Fairy,None,60,80,50,40,40,30,2,0,0
49679,Psychic,None,48,72,48,72,48,48,2,0,Dragon,Flying,95,135,80,110,80,100,3,0,1
49680,Bug,None,65,47,55,73,75,85,3,0,Water,Fairy,100,50,80,60,80,50,2,0,0
49681,Water,Ground,70,85,70,60,70,50,3,0,Poison,None,70,62,67,55,55,56,1,0,1
49682,Normal,Grass,80,100,70,60,70,95,5,0,Steel,Fight,91,90,129,90,72,108,5,1,1
